time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2021-01-12T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12T09:00,49.0,32.0,17.0,286.5,99.9,103.9,67.8,36.0,453.1,211.7
2021-01-12T10:00,193.0,147.0,46.0,668.4,311.0,249.9,190.3,59.6,668.4,402.7
2021-01-12T11:00,328.0,269.0,59.0,796.8,477.4,372.8,305.8,67.1,796.8,542.7
2021-01-12T12:00,421.0,356.0,65.0,856.4,587.8,445.6,376.8,68.8,856.4,622.2
2021-01-12T13:00,460.0,393.0,67.0,875.5,634.7,460.8,393.7,67.1,875.5,635.9
2021-01-12T14:00,442.0,376.0,66.0,864.7,614.9,418.9,356.4,62.6,864.7,582.8
2021-01-12T15:00,369.0,307.0,62.0,819.5,529.7,324.9,270.4,54.6,819.5,466.5
2021-01-12T16:00,250.0,196.0,54.0,719.9,385.0,191.5,150.2,41.4,719.9,294.9
2021-01-12T17:00,104.0,70.0,34.0,491.3,190.5,43.6,29.3,14.2,336.4,79.8
2021-01-12T18:00,5.0,2.0,3.0,30.9,30.1,0.0,0.0,0.0,0.0,0.0
2021-01-12T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T09:00,50.0,32.0,18.0,284.7,101.6,105.2,67.3,37.9,445.5,213.6
2021-01-13T10:00,196.0,149.0,47.0,672.8,313.1,253.5,192.7,60.8,672.8,405.1
2021-01-13T11:00,332.0,273.0,59.0,804.0,480.1,377.3,310.2,67.1,804.0,545.6
2021-01-13T12:00,426.0,362.0,64.0,866.1,591.0,451.0,383.2,67.7,866.1,625.6
2021-01-13T13:00,464.0,397.0,67.0,879.3,638.4,465.0,397.9,67.1,879.3,639.8
2021-01-13T14:00,447.0,381.0,66.0,870.4,618.9,423.9,361.3,62.6,870.4,587.0
2021-01-13T15:00,374.0,312.0,62.0,826.0,534.1,329.8,275.1,54.7,826.0,470.9
2021-01-13T16:00,255.0,201.0,54.0,729.7,389.5,196.1,154.6,41.5,729.7,299.5
2021-01-13T17:00,107.0,73.0,34.0,506.3,195.1,46.3,31.6,14.7,362.2,84.4
2021-01-13T18:00,6.0,2.0,4.0,30.2,32.4,0.0,0.0,0.0,0.0,0.0
2021-01-13T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T09:00,50.0,32.0,18.0,282.8,103.4,104.3,66.7,37.5,437.4,215.7
2021-01-14T10:00,195.0,148.0,47.0,663.3,315.5,252.0,191.2,60.7,663.3,407.6
2021-01-14T11:00,326.0,266.0,60.0,778.7,482.9,370.4,302.2,68.2,778.7,548.7
2021-01-14T12:00,412.0,340.0,72.0,808.8,594.3,436.2,359.9,76.2,808.8,629.2
2021-01-14T13:00,453.0,380.0,73.0,836.6,642.2,454.1,380.9,73.2,836.6,643.7
2021-01-14T14:00,426.0,348.0,78.0,789.6,623.1,404.3,330.2,74.0,789.6,591.3
2021-01-14T15:00,344.0,252.0,92.0,661.6,538.5,303.7,222.5,81.2,661.6,475.5
2021-01-14T16:00,216.0,130.0,86.0,466.3,394.1,166.7,100.3,66.4,466.3,304.2
2021-01-14T17:00,87.0,43.0,44.0,294.7,199.8,38.8,19.2,19.6,219.9,89.0
2021-01-14T18:00,5.0,2.0,3.0,29.5,34.8,0.0,0.0,0.0,0.0,0.0
2021-01-14T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T09:00,51.0,32.0,19.0,280.8,105.4,105.4,66.2,39.3,429.0,218.0
2021-01-15T10:00,198.0,151.0,47.0,671.3,318.0,255.5,194.9,60.7,671.3,410.4
2021-01-15T11:00,330.0,266.0,64.0,773.9,485.9,374.8,302.1,72.7,773.9,551.9
2021-01-15T12:00,427.0,356.0,71.0,841.8,597.8,452.1,376.9,75.2,841.8,632.9
2021-01-15T13:00,472.0,405.0,67.0,886.1,646.1,473.3,406.1,67.2,886.1,647.9
2021-01-15T14:00,455.0,388.0,67.0,874.2,627.4,432.1,368.4,63.6,874.2,595.8
2021-01-15T15:00,381.0,315.0,66.0,819.9,543.1,336.9,278.5,58.4,819.9,480.2
2021-01-15T16:00,260.0,205.0,55.0,726.5,398.9,201.4,158.8,42.6,726.5,309.0
2021-01-15T17:00,112.0,76.0,36.0,514.5,204.6,51.4,34.8,16.5,399.8,93.8
2021-01-15T18:00,7.0,3.0,4.0,43.1,37.2,0.0,0.0,0.0,0.0,0.0
2021-01-15T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T09:00,55.0,36.0,19.0,313.5,107.6,112.6,73.7,38.9,472.9,220.4
2021-01-16T10:00,206.0,158.0,48.0,696.6,320.6,265.5,203.7,61.9,696.6,413.3
2021-01-16T11:00,344.0,285.0,59.0,823.7,489.0,390.6,323.6,67.0,823.7,555.3
2021-01-16T12:00,441.0,376.0,65.0,883.6,601.4,466.9,398.1,68.8,883.6,636.8
2021-01-16T13:00,480.0,413.0,67.0,897.9,650.2,481.5,414.3,67.2,897.9,652.1
2021-01-16T14:00,464.0,398.0,66.0,890.3,631.9,440.9,378.2,62.7,890.3,600.4
2021-01-16T15:00,391.0,329.0,62.0,848.8,547.8,346.2,291.3,54.9,848.8,485.0
2021-01-16T16:00,270.0,216.0,54.0,756.1,403.8,209.9,167.9,42.0,756.1,313.9
2021-01-16T17:00,120.0,84.0,36.0,561.6,209.5,56.5,39.6,17.0,454.0,98.7
2021-01-16T18:00,8.0,4.0,4.0,56.1,39.7,0.0,0.0,0.0,0.0,0.0
2021-01-16T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T09:00,54.0,35.0,19.0,302.3,109.9,109.5,71.0,38.5,450.0,222.9
2021-01-17T10:00,200.0,152.0,48.0,664.3,323.4,257.5,195.7,61.8,664.3,416.3
2021-01-17T11:00,334.0,275.0,59.0,789.4,492.3,379.1,312.1,67.0,789.4,558.8
2021-01-17T12:00,427.0,362.0,65.0,845.3,605.2,452.1,383.3,68.8,845.3,640.7
2021-01-17T13:00,464.0,396.0,68.0,855.3,654.4,465.5,397.3,68.2,855.3,656.5
2021-01-17T14:00,447.0,377.0,70.0,837.2,636.4,425.0,358.4,66.6,837.2,605.1
2021-01-17T15:00,376.0,309.0,67.0,790.2,552.7,333.3,273.9,59.4,790.2,489.9
2021-01-17T16:00,258.0,198.0,60.0,684.6,408.7,201.3,154.5,46.8,684.6,318.9
2021-01-17T17:00,115.0,78.0,37.0,514.0,214.5,55.6,37.7,17.9,432.4,103.6
2021-01-17T18:00,9.0,4.0,5.0,54.8,42.2,0.0,0.0,0.0,0.0,0.0
2021-01-17T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T09:00,54.0,34.0,20.0,291.2,112.4,108.4,68.2,40.1,427.5,225.6
2021-01-18T10:00,198.0,149.0,49.0,645.2,326.3,254.5,191.5,63.0,645.2,419.5
2021-01-18T11:00,333.0,272.0,61.0,775.3,495.7,377.8,308.6,69.2,775.3,562.5
2021-01-18T12:00,428.0,361.0,67.0,837.5,609.1,453.1,382.2,70.9,837.5,644.9
2021-01-18T13:00,468.0,399.0,69.0,856.0,658.7,469.7,400.4,69.2,856.0,661.0
2021-01-18T14:00,454.0,385.0,69.0,848.6,641.1,431.9,366.3,65.6,848.6,609.9
2021-01-18T15:00,383.0,318.0,65.0,805.9,557.6,340.0,282.3,57.7,805.9,494.9
2021-01-18T16:00,266.0,210.0,56.0,717.1,413.8,208.3,164.4,43.8,717.1,324.0
2021-01-18T17:00,120.0,82.0,38.0,527.8,219.5,59.4,40.6,18.8,465.6,108.6
2021-01-18T18:00,10.0,4.0,6.0,53.4,44.8,0.0,0.0,0.0,0.0,0.0
2021-01-18T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T09:00,39.0,4.0,35.0,34.0,115.0,77.5,7.9,69.5,49.1,228.4
2021-01-19T10:00,93.0,8.0,85.0,34.3,329.4,119.4,10.3,109.1,34.3,422.8
2021-01-19T11:00,183.0,45.0,138.0,127.3,499.3,207.5,51.0,156.5,127.3,566.3
2021-01-19T12:00,231.0,44.0,187.0,101.4,613.1,244.6,46.6,198.0,101.4,649.1
2021-01-19T13:00,289.0,84.0,205.0,179.0,663.1,290.1,84.3,205.8,179.0,665.7
2021-01-19T14:00,312.0,138.0,174.0,301.9,645.9,297.0,131.4,165.6,301.9,614.8
2021-01-19T15:00,148.0,12.0,136.0,30.1,562.6,131.5,10.7,120.9,30.1,500.0
2021-01-19T16:00,92.0,9.0,83.0,30.4,418.9,72.3,7.1,65.2,30.4,329.1
2021-01-19T17:00,42.0,3.0,39.0,18.9,224.7,21.3,1.5,19.7,17.4,113.7
2021-01-19T18:00,2.0,0.0,2.0,0.0,47.4,0.0,0.0,0.0,0.0,0.0
2021-01-19T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T09:00,1.0,0.0,1.0,0.0,117.8,2.0,0.0,2.0,0.0,231.4
2021-01-20T10:00,13.0,0.0,13.0,0.0,332.6,16.7,0.0,16.7,0.0,426.2
2021-01-20T11:00,10.0,0.0,10.0,0.0,503.0,11.3,0.0,11.3,0.0,570.2
2021-01-20T12:00,24.0,1.0,23.0,2.3,617.3,25.4,1.1,24.3,2.3,653.5
2021-01-20T13:00,55.0,0.0,55.0,0.0,667.7,55.2,0.0,55.2,0.0,670.4
2021-01-20T14:00,86.0,0.0,86.0,0.0,650.8,81.9,0.0,81.9,0.0,619.8
2021-01-20T15:00,57.0,0.0,57.0,0.0,567.7,50.7,0.0,50.7,0.0,505.2
2021-01-20T16:00,28.0,0.0,28.0,0.0,424.1,22.1,0.0,22.1,0.0,334.3
2021-01-20T17:00,9.0,0.0,9.0,0.0,229.9,4.7,0.0,4.7,0.0,118.9
2021-01-20T18:00,1.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2021-01-21T09:00,3.0,0.0,3.0,0.0,120.7,5.8,0.0,5.8,0.0,234.5
2021-01-21T10:00,13.0,0.0,13.0,0.0,336.0,16.6,0.0,16.6,0.0,429.8
2021-01-21T11:00,16.0,0.0,16.0,0.0,506.8,18.1,0.0,18.1,0.0,574.2
2021-01-21T12:00,25.0,0.0,25.0,0.0,621.5,26.5,0.0,26.5,0.0,657.9
2021-01-21T13:00,200.0,72.0,128.0,151.3,672.3,200.9,72.3,128.6,151.3,675.2
2021-01-21T14:00,284.0,140.0,144.0,301.5,655.7,270.7,133.4,137.2,301.5,624.9
2021-01-21T15:00,140.0,33.0,107.0,81.4,572.9,124.7,29.4,95.3,81.4,510.4
2021-01-21T16:00,78.0,6.0,72.0,19.7,429.4,61.7,4.7,56.9,19.7,339.6
2021-01-21T17:00,19.0,0.0,19.0,0.0,235.1,10.0,0.0,10.0,0.0,124.1
2021-01-21T18:00,3.0,0.0,3.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0
2021-01-21T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2021-01-22T09:00,27.0,8.0,19.0,66.0,123.7,51.9,15.4,36.5,91.3,237.8
2021-01-22T10:00,50.0,5.0,45.0,20.8,339.5,63.9,6.4,57.5,20.8,433.5
2021-01-22T11:00,89.0,9.0,80.0,24.9,510.8,100.8,10.2,90.6,24.9,578.4
2021-01-22T12:00,143.0,29.0,114.0,65.4,625.9,151.4,30.7,120.7,65.4,662.5
2021-01-22T13:00,256.0,124.0,132.0,258.6,677.1,257.2,124.6,132.6,258.6,680.1
2021-01-22T14:00,294.0,172.0,122.0,367.6,660.8,280.3,164.0,116.3,367.6,630.1
2021-01-22T15:00,176.0,75.0,101.0,183.2,578.1,157.0,66.9,90.1,183.2,515.8
2021-01-22T16:00,154.0,73.0,81.0,237.1,434.7,122.2,57.9,64.3,237.1,345.0
2021-01-22T17:00,83.0,40.0,43.0,234.9,240.4,44.6,21.5,23.1,234.9,129.3
2021-01-22T18:00,8.0,2.0,6.0,24.3,55.3,0.0,0.0,0.0,0.0,0.0
2021-01-22T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
2021-01-23T09:00,4.0,0.0,4.0,0.0,126.9,7.6,0.0,7.6,0.0,241.2
2021-01-23T10:00,12.0,1.0,11.0,4.1,343.1,15.3,1.3,14.0,4.1,437.4
2021-01-23T11:00,25.0,0.0,25.0,0.0,514.8,28.3,0.0,28.3,0.0,582.7
2021-01-23T12:00,41.0,0.0,41.0,0.0,630.4,43.4,0.0,43.4,0.0,667.2
2021-01-23T13:00,57.0,0.0,57.0,0.0,681.9,57.3,0.0,57.3,0.0,685.1
2021-01-23T14:00,26.0,0.0,26.0,0.0,665.9,24.8,0.0,24.8,0.0,635.3
2021-01-23T15:00,38.0,2.0,36.0,4.8,583.4,33.9,1.8,32.2,4.8,521.1
